07-10-2025 16:39:57.587 +0000 INFO  loader [0 MainThread] - tcpinputprocessor is alias of tcpinputprocessorwithreplication
07-10-2025 16:40:29.929 +0000 INFO  ExecProcessor [2228 ExecProcessor] - interval="0 0 * * *" is a valid cron schedule
07-10-2025 16:40:29.929 +0000 INFO  ExecProcessor [2228 ExecProcessor] - New scheduled exec process: /opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk_instrumentation/bin/schedule_delete.py
07-10-2025 16:40:29.929 +0000 INFO  ExecProcessor [2228 ExecProcessor] - 	cron schedule: "0 0 * * *"
07-10-2025 16:40:29.929 +0000 INFO  ExecProcessor [2228 ExecProcessor] - New scheduled exec process: /opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk_monitoring_console/bin/dmc_config.py
07-10-2025 16:40:29.929 +0000 INFO  ExecProcessor [2228 ExecProcessor] - 	interval: run once
07-10-2025 16:40:29.930 +0000 INFO  ExecProcessor [2228 ExecProcessor] - New scheduled exec process: /opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk_monitoring_console/bin/mc_auto_config.py
07-10-2025 16:40:29.930 +0000 INFO  ExecProcessor [2228 ExecProcessor] - 	interval: 3600000 ms
07-10-2025 16:40:29.931 +0000 INFO  ExecProcessor [2228 ExecProcessor] - New scheduled exec process: /opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk_secure_gateway/bin/ssg_alerts_ttl_modular_input.py
07-10-2025 16:40:29.931 +0000 INFO  ExecProcessor [2228 ExecProcessor] - 	interval: 3600000 ms
07-10-2025 16:40:29.931 +0000 INFO  ExecProcessor [2228 ExecProcessor] - New scheduled exec process: /opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk_secure_gateway/bin/ssg_enable_modular_input.py
07-10-2025 16:40:29.931 +0000 INFO  ExecProcessor [2228 ExecProcessor] - 	interval: 60000 ms
07-10-2025 16:40:29.973 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:30.541 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline structuredparsing disabled in default-mode.conf file
07-10-2025 16:40:31.134 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:31.437 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline remotequeuetyping disabled in default-mode.conf file
07-10-2025 16:40:31.437 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline remotequeueruleset disabled in default-mode.conf file
07-10-2025 16:40:31.437 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline remotequeueoutput disabled in default-mode.conf file
07-10-2025 16:40:31.571 +0000 INFO  RfsOutputProcessor [2255 rfsoutput] - Initializing RfsOutputProcessor. config=\n            
07-10-2025 16:40:31.679 +0000 INFO  RfsOutputProcessor [2255 rfsoutput] - Loading configuration for RfsOutputProcessor
07-10-2025 16:40:31.744 +0000 INFO  RfsDestination [2255 rfsoutput] - Start configuring rfsoutputs for scheme=file
07-10-2025 16:40:31.750 +0000 INFO  RfsDestination [2255 rfsoutput] - mem_limit_bytes=1073741824 max_workers=4 max_jobs=4096
07-10-2025 16:40:31.761 +0000 INFO  RfsDestination [2255 rfsoutput] - Finished configuring scheme=file num_dests=0
07-10-2025 16:40:32.002 +0000 INFO  RfsDestination [2255 rfsoutput] - Start configuring rfsoutputs for scheme=s3
07-10-2025 16:40:32.003 +0000 INFO  RfsDestination [2255 rfsoutput] - mem_limit_bytes=1073741824 max_workers=4 max_jobs=4096 max_concurrent_uploads=4
07-10-2025 16:40:32.003 +0000 INFO  RfsDestination [2255 rfsoutput] - Finished configuring scheme=s3 num_dests=0
07-10-2025 16:40:32.003 +0000 INFO  RfsOutputProcessor [2255 rfsoutput] - No valid RfsOutputProcessors destinations found in outputs.conf across all supported remote storage schemes
07-10-2025 16:40:32.003 +0000 INFO  RfsOutputProcessor [2255 rfsoutput] - RfsOutputProcessor configuration stored as pending, will be loaded soon.
07-10-2025 16:40:32.203 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:32.880 +0000 INFO  TeeProcessor [2269 tee] - Initializing the tee processor.
07-10-2025 16:40:32.880 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline vix disabled in default-mode.conf file
07-10-2025 16:40:33.399 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:34.444 +0000 WARN  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   SSLOptions - server.conf/[sslConfig]/sslVerifyServerCert is false disabling certificate validation; must be set to "true" for increased security
07-10-2025 16:40:34.444 +0000 WARN  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   SSLCommon - PYTHONHTTPSVERIFY is set to 0 in splunk-launch.conf disabling certificate validation for the httplib and urllib libraries shipped with the embedded Python interpreter; must be set to "1" for increased security
07-10-2025 16:40:34.745 +0000 WARN  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   SSLOptions - server.conf/[kvstore]/sslVerifyServerCert is false disabling certificate validation; must be set to "true" for increased security
07-10-2025 16:40:34.754 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:34.874 +0000 INFO  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   RU_main - I-data gathering (Resource Usage) starting; period=10s
07-10-2025 16:40:34.874 +0000 ERROR IntrospectionGenerator:resource_usage [2228 ExecProcessor] -  SystemInfo - Failed to read memory limit at location="V2:/sys/fs/cgroup:/:/sys/fs/cgroup:/:"
07-10-2025 16:40:34.916 +0000 ERROR IntrospectionGenerator:resource_usage [2228 ExecProcessor] -  RU - Mount '/' () is not interesting, iostats will not be collected.
07-10-2025 16:40:34.960 +0000 ERROR IntrospectionGenerator:resource_usage [2228 ExecProcessor] -  RU - Error collecting hostwide stats, hostwide stats may be missing!
07-10-2025 16:40:34.976 +0000 INFO  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   RU_main - I-data gathering (IO Statistics) starting; interval=60s
07-10-2025 16:40:34.976 +0000 INFO  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   RU_main - Starting I-data gathering (IOWait Statistics). Interval_secs=10
07-10-2025 16:40:35.023 +0000 WARN  IntrospectionGenerator:resource_usage [2228 ExecProcessor] -   MongoClient - Disabling TLS hostname validation for localhost
07-10-2025 16:40:35.345 +0000 INFO  PipelineComponent [1773 MainThread] - Launching the pipelines for set 0.
07-10-2025 16:40:35.374 +0000 INFO  TcpOutputProc [2199 indexerPipe] - _isHttpOutConfigured=NOT_CONFIGURED
07-10-2025 16:40:35.384 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline set weights calculation timeout period has been set to value=30.000 seconds.
07-10-2025 16:40:35.384 +0000 INFO  PipelineComponent [1773 MainThread] - Pipeline set number of tracking periods has been set to value=5.
07-10-2025 16:40:35.788 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:35.970 +0000 INFO  CMBucketId [2199 indexerPipe] - CMIndexId: New indexName=_audit inserted, mapping to id=1
07-10-2025 16:40:35.976 +0000 INFO  MetricAlertManager [2250 SchedulerThread] - 0 active metric alerts (out of 0 total) are categorized into 0 groups.
07-10-2025 16:40:36.002 +0000 INFO  IndexWriter [2199 indexerPipe] - Creating hot bucket=hot_v1_0, idx=_audit, bid=_audit~0~BB1D645A-3A11-4472-836F-FB1714B51CD3, path_crc32=3387759504, event timestamp=1752165597, reason=suitable bucket not found, hot_buckets=0, max=3, sourcetype=audittrail
07-10-2025 16:40:36.477 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - idx=_audit writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/audit/db' pendingBucketUpdates=1 innerLockTime=0.078. Reason='New hot bucket bid=_audit~0~BB1D645A-3A11-4472-836F-FB1714B51CD3 bucket_action=add'
07-10-2025 16:40:36.494 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/audit/db duration=0.095
07-10-2025 16:40:36.557 +0000 INFO  ServerRoles [2199 indexerPipe] - Declared role=indexer.
07-10-2025 16:40:36.860 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:38.166 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:38.964 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" clustering mode is disabled
07-10-2025 16:40:39.236 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:39.369 +0000 INFO  TailingProcessor [2287 MainTailingThread] - TailWatcher initializing...
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2302 tailreader0] - Registering metrics callback for: tailreader0
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2302 tailreader0] - Starting tailreader0 thread
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2302 tailreader0] - tailreader0 waiting to be un-paused
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2303 batchreader0] - Registering metrics callback for: batchreader0
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2303 batchreader0] - Starting batchreader0 thread
07-10-2025 16:40:39.372 +0000 INFO  TailReader [2303 batchreader0] - batchreader0 waiting to be un-paused
07-10-2025 16:40:39.392 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: batch://$SPLUNK_HOME/var/run/splunk/search_telemetry/*search_telemetry.json.
07-10-2025 16:40:39.448 +0000 INFO  ConfigWatcher [1780 HTTPDispatch] - Loaded configtracker settings with disabled=0 mode=auto log_throttling_disabled=1 log_throttling_threshold_ms=10.000 denylist= exclude_fields=
07-10-2025 16:40:39.454 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: batch://$SPLUNK_HOME/var/spool/splunk.
07-10-2025 16:40:39.473 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: batch://$SPLUNK_HOME/var/spool/splunk/...stash_hec.
07-10-2025 16:40:39.507 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: batch://$SPLUNK_HOME/var/spool/splunk/...stash_new.
07-10-2025 16:40:39.546 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: batch://$SPLUNK_HOME/var/spool/splunk/tracker.log*.
07-10-2025 16:40:39.645 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/etc/splunk.version.
07-10-2025 16:40:39.645 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/client_events/appevents*.
07-10-2025 16:40:39.663 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/client_events/clients*.
07-10-2025 16:40:39.723 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/client_events/phonehomes*.
07-10-2025 16:40:39.860 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/introspection.
07-10-2025 16:40:39.860 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk.
07-10-2025 16:40:39.860 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/configuration_change.log.
07-10-2025 16:40:39.861 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/eura_*.
07-10-2025 16:40:40.045 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/jura_*.
07-10-2025 16:40:40.105 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/license_usage_summary.log.
07-10-2025 16:40:40.106 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/pura_*.
07-10-2025 16:40:40.106 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/splunk_instrumentation_cloud.log*.
07-10-2025 16:40:40.288 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/splunk/ura_*.
07-10-2025 16:40:40.324 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:40.345 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor://$SPLUNK_HOME/var/log/watchdog/watchdog.log*.
07-10-2025 16:40:40.254 +0000 INFO  ConfigWatcher [2304 SplunkConfigChangeWatcherThread] - SplunkConfigChangeWatcher initializing...
07-10-2025 16:40:40.396 +0000 INFO  ConfigWatcher [2304 SplunkConfigChangeWatcherThread] - Kernel File Notification is enabled on this instance. inotify will be used for configuration tracking.
07-10-2025 16:40:40.480 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor:///containers.
07-10-2025 16:40:40.527 +0000 INFO  ConfigWatcher [2304 SplunkConfigChangeWatcherThread] - Watching path: /opt/splunk/etc/system/local, /opt/splunk/etc/system/default, /opt/splunk/etc/apps, /opt/splunk/etc/users, /opt/splunk/etc/peer-apps, /opt/splunk/etc/instance.cfg
07-10-2025 16:40:40.527 +0000 INFO  ConfigWatcher [2304 SplunkConfigChangeWatcherThread] - Finding the deleted watched configuration files (while splunkd was down) completed in duration=0 secs
07-10-2025 16:40:40.530 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor:///data/ingest/aws.
07-10-2025 16:40:40.530 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor:///data/ingest/gcp.
07-10-2025 16:40:40.530 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Parsing configuration stanza: monitor:///data/ingest/guardduty.
07-10-2025 16:40:40.531 +0000 INFO  TailReader [2287 MainTailingThread] - State transitioning from 1 to 0 (initOrResume).
07-10-2025 16:40:40.531 +0000 INFO  TailReader [2287 MainTailingThread] - State transitioning from 1 to 0 (initOrResume).
07-10-2025 16:40:40.531 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /containers.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /data/ingest/aws.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /data/ingest/gcp.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /data/ingest/guardduty.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/etc/splunk.version.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/log/client_events.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/log/introspection.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/log/splunk.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/log/watchdog.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/run/splunk/search_telemetry.
07-10-2025 16:40:40.601 +0000 INFO  TailingProcessor [2287 MainTailingThread] - Adding watch on path: /opt/splunk/var/spool/splunk.
07-10-2025 16:40:40.687 +0000 WARN  FilesystemChangeWatcher [2287 MainTailingThread] - error reading directory "/containers": Permission denied
07-10-2025 16:40:41.209 +0000 ERROR SidecarThread [1773 MainThread] -  reading standard input
07-10-2025 16:40:41.442 +0000 ERROR SidecarThread [1773 MainThread] -  2025/07/10 16:40:41 Supervisor logs printed at : /opt/splunk/var/log/splunk
07-10-2025 16:40:41.585 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:42.154 +0000 INFO  CMBucketId [2199 indexerPipe] - CMIndexId: New indexName=_internal inserted, mapping to id=2
07-10-2025 16:40:42.154 +0000 INFO  IndexWriter [2199 indexerPipe] - Creating hot bucket=hot_v1_0, idx=_internal, bid=_internal~0~BB1D645A-3A11-4472-836F-FB1714B51CD3, path_crc32=3569368279, event timestamp=1752165642, reason=suitable bucket not found, hot_buckets=0, max=3, sourcetype=splunk_version
07-10-2025 16:40:42.157 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - idx=_internal writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_internaldb/db' pendingBucketUpdates=1 innerLockTime=0.000. Reason='New hot bucket bid=_internal~0~BB1D645A-3A11-4472-836F-FB1714B51CD3 bucket_action=add'
07-10-2025 16:40:42.157 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/_internaldb/db duration=0.000
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Setting SSL configuration.
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Server supporting SSL versions=TLS1.2
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Using cipher suite=ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-RSA-AES256-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-RSA-AES128-SHA256:ECDH-ECDSA-AES256-GCM-SHA384:ECDH-ECDSA-AES128-GCM-SHA256:ECDH-ECDSA-AES128-SHA256:AES256-GCM-SHA384:AES128-GCM-SHA256:AES128-SHA256
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Using ECDH curves=prime256v1, secp384r1, secp521r1
07-10-2025 16:40:42.163 +0000 WARN  X509Verify [1780 HTTPDispatch] - X509 certificate (O=SplunkUser,CN=SplunkServerDefaultCert) should not be used, as it is issued by Splunk's own default Certificate Authority (CA). This puts your Splunk instance at very high-risk of the MITM attack. Either commercial-CA-signed or self-CA-signed certificates must be used; see: <http://docs.splunk.com/Documentation/Splunk/latest/Security/Howtoself-signcertificates>
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Limiting REST HTTP server to 349525 sockets
07-10-2025 16:40:42.163 +0000 INFO  loader [1780 HTTPDispatch] - Limiting REST HTTP server to 170 threads
07-10-2025 16:40:42.224 +0000 INFO  CertificateData [1780 HTTPDispatch] - channel=HTTPServer, subject="O=SplunkUser,CN=SplunkServerDefaultCert", subjectAltName="", serial=98245F9BC1C804E8, notValidBefore=1752165594, notValidAfter=1846773594, issuer="/C=US/ST=CA/L=San Francisco/O=Splunk/CN=SplunkCommonCA/emailAddress=support@splunk.com", sha256-fingerprint=5F:7E:82:EC:B4:68:A2:FA:96:FD:82:65:E2:CE:A4:5B:48:34:B4:3E:6E:35:E9:D6:D3:94:38:3F:DF:71:FE:83
07-10-2025 16:40:42.717 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:43.923 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:45.105 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:45.424 +0000 INFO  UiHttpListener [2318 WebuiStartup] - Limiting UI HTTP server to 349525 sockets
07-10-2025 16:40:45.424 +0000 INFO  UiHttpListener [2318 WebuiStartup] - Limiting UI HTTP server to 170 threads
07-10-2025 16:40:46.868 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:48.362 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:48.546 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:48.795 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:48.812 +0000 INFO  CMBucketId [2199 indexerPipe] - CMIndexId: New indexName=aws-log inserted, mapping to id=3
07-10-2025 16:40:48.812 +0000 INFO  IndexWriter [2199 indexerPipe] - Creating hot bucket=hot_v1_0, idx=aws-log, bid=aws-log~0~BB1D645A-3A11-4472-836F-FB1714B51CD3, path_crc32=1590514438, event timestamp=1751571316, reason=suitable bucket not found, hot_buckets=0, max=3, sourcetype=aws-cloudtrail
07-10-2025 16:40:48.832 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - idx=aws-log writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/aws-log/db' pendingBucketUpdates=1 innerLockTime=0.000. Reason='New hot bucket bid=aws-log~0~BB1D645A-3A11-4472-836F-FB1714B51CD3 bucket_action=add'
07-10-2025 16:40:48.833 +0000 INFO  DatabaseDirectoryManager [2199 indexerPipe] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/aws-log/db duration=0.001
07-10-2025 16:40:49.102 +0000 WARN  SSLOptions [2250 SchedulerThread] - server.conf/[search_state]/sslVerifyServerCert is false disabling certificate validation; must be set to "true" for increased security
07-10-2025 16:40:49.102 +0000 WARN  SSLOptions [2250 SchedulerThread] - server.conf/[search_state]/sslVerifyServerCert is false disabling certificate validation; must be set to "true" for increased security
07-10-2025 16:40:49.205 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:49.673 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:50.882 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:50.971 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:51.164 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:51.311 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" splunk-dashboard-studio version is 1.18.8
07-10-2025 16:40:51.324 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" Content of /opt/splunk/etc/apps/splunk-dashboard-studio/kvstore_icon_status.conf is {}
07-10-2025 16:40:51.324 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" dashboard studio version is not matching uploaded version in splunk-dashboard-studio/kvstore_icon_status.conf. checking kvstore now ...
07-10-2025 16:40:51.365 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:51.573 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:51.775 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:51.978 +0000 INFO  TailReader [2302 tailreader0] - File descriptor cache is full (100), trimming...
07-10-2025 16:40:51.981 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:52.230 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:52.547 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:53.186 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:53.438 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:53.838 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:53.965 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:54.279 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:54.498 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:54.728 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:54.889 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:54.936 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:55.142 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:55.286 +0000 INFO  TailReader [2302 tailreader0] - File descriptor cache is full (100), trimming...
07-10-2025 16:40:55.333 +0000 WARN  MongoClient [2321 TcpChannelThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:55.343 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:55.379 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" kvstore current status is starting
07-10-2025 16:40:55.379 +0000 INFO  ExecProcessor [2228 ExecProcessor] - message from "/opt/splunk/bin/python3.9 /opt/splunk/etc/apps/splunk-dashboard-studio/bin/save_image_and_icon_on_install.py" kvstore current status is starting, wait 5 seconds
07-10-2025 16:40:55.546 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:55.750 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:55.930 +0000 WARN  MongoClient [2169 KVStoreConfigurationThread] - Disabling TLS hostname validation for localhost
07-10-2025 16:40:55.964 +0000 WARN  HttpClientRequest [2318 WebuiStartup] - Returning error HTTP/1.1 502 Error connecting: Connection refused
07-10-2025 16:40:56.057 +0000 INFO  TailReader [2302 tailreader0] - File descriptor cache is full (100), trimming...
