07-10-2025 19:16:50.893 +0000 INFO  loader [0 MainThread] - tcpinputprocessor is alias of tcpinputprocessorwithreplication
07-10-2025 19:17:06.118 +0000 INFO  DatabaseDirectoryManager [2033 IndexInitExecutorWorker-1] - idx=summary writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/summarydb/db' pendingBucketUpdates=0 innerLockTime=0.000. Reason='Refreshing manifest at start-up.'
07-10-2025 19:17:06.118 +0000 INFO  DatabaseDirectoryManager [2033 IndexInitExecutorWorker-1] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/summarydb/db duration=0.000
07-10-2025 19:17:06.122 +0000 INFO  DatabaseDirectoryManager [2032 IndexInitExecutorWorker-0] - idx=_metrics writing a bucket manifest in hotWarmPath='/opt/splunk/var/lib/splunk/_metrics/db' pendingBucketUpdates=0 innerLockTime=0.000. Reason='Refreshing manifest at start-up.'
07-10-2025 19:17:06.122 +0000 INFO  DatabaseDirectoryManager [2032 IndexInitExecutorWorker-0] - Finished writing bucket manifest in hotWarmPath=/opt/splunk/var/lib/splunk/_metrics/db duration=0.000
07-10-2025 19:17:06.149 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_audit minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.149 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_audit Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.149 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=_configtracker minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.149 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=_configtracker Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_audit
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsappevent minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsappevent Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_dsappevent
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsclient minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsclient Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_dsclient
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsphonehome minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_dsphonehome Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_dsphonehome
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_internal minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_internal Setting hot mgr params: maxHotSpanSecs=432000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1048576000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_internal
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_introspection minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_introspection Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_introspection
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_metrics minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_metrics Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_metrics
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_metrics_rollup minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_metrics_rollup Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.185 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_metrics_rollup
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_telemetry minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_telemetry Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=268435456 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_telemetry
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_thefishbucket minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=_thefishbucket Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=524288000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=_thefishbucket
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=aws-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=aws-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=aws-log
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=dockerlogs minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=dockerlogs Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=dockerlogs
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=gcp-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.186 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - idx=gcp-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.188 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - closing hot mgr for idx=_configtracker
07-10-2025 19:17:06.188 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=guardduty-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.188 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=guardduty-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.188 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - closing hot mgr for idx=guardduty-log
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=history minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=history Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=10485760 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - closing hot mgr for idx=history
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=main minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=main Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=10 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=10737418240 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - closing hot mgr for idx=main
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=summary minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - idx=summary Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.190 +0000 INFO  HotDBManager [2030 IndexerTPoolWorker-0] - closing hot mgr for idx=summary
07-10-2025 19:17:06.195 +0000 INFO  HotDBManager [2031 IndexerTPoolWorker-1] - closing hot mgr for idx=gcp-log
07-10-2025 19:17:06.195 +0000 INFO  IndexerService [2017 SplunkdSpecificInitThread] - Initializing indexes took usec=59802 reloading=false indexes_initialized=18 failed_to_init_indexes=0
07-10-2025 19:17:06.209 +0000 INFO  IndexerService [2017 SplunkdSpecificInitThread] - event=pruneStaleObjectsFromUploadJson with pendingUploadSize=0
07-10-2025 19:17:06.209 +0000 INFO  IndexerService [2017 SplunkdSpecificInitThread] - adjusting tb licenses
07-10-2025 19:17:06.232 +0000 ERROR NoahHeartbeat [2017 SplunkdSpecificInitThread] - event=deleteReceipts Not supported, since no remote queue is configured in inputs.conf
07-10-2025 19:17:06.232 +0000 ERROR NoahHeartbeat [2017 SplunkdSpecificInitThread] - event=deleteReceipts message="Unable to load smartbus conf"
07-10-2025 19:17:06.233 +0000 INFO  IntrospectionGenerator:disk_objects [2017 SplunkdSpecificInitThread] - Enabled: disk_objects=true indexes=true volumes=true dispatch=true fishbucket=true partitions=true summaries=true distributedIndexes=false
07-10-2025 19:17:06.236 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_configtracker/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_dsappevent/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_dsclient/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_dsphonehome/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_internaldb/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_introspection/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_metrics/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_metrics_rollup/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/_telemetry/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/audit/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.238 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/aws-log/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/defaultdb/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/dockerlogs/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/fishbucket/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/gcp-log/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/guardduty-log/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/historydb/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  DiskMon [2017 SplunkdSpecificInitThread] - Looking up file system information about a directory that is not yet on the file system: /opt/splunk/var/lib/splunk/summarydb/summary (this is normal when splunk is first starting up)
07-10-2025 19:17:06.239 +0000 INFO  IntrospectionGenerator:disk_objects [2017 SplunkdSpecificInitThread] - I-data gathering (Disk Objects) starting; period=600.000s
07-10-2025 19:17:06.239 +0000 INFO  IntrospectionGenerator:disk_objects [2017 SplunkdSpecificInitThread] - Summaries gathering starting; period=1800.000, highfreqency=false
07-10-2025 19:17:06.242 +0000 INFO  loader [1738 MainThread] - Initializing from configuration
07-10-2025 19:17:06.334 +0000 INFO  TcpOutputProc [2038 indexerPipe] - found Whitelist forwardedindex.0.whitelist , RE : .*
07-10-2025 19:17:06.334 +0000 INFO  TcpOutputProc [2038 indexerPipe] - found Blacklist forwardedindex.1.blacklist , RE : _.*
07-10-2025 19:17:06.334 +0000 INFO  TcpOutputProc [2038 indexerPipe] - found Whitelist forwardedindex.2.whitelist , RE : (_audit|_internal|_introspection|_telemetry|_metrics|_metrics_rollup|_configtracker|_dsclient|_dsphonehome|_dsappevent)
07-10-2025 19:17:06.425 +0000 INFO  IndexProcessor [2038 indexerPipe] - Initializing: readonly=false reloading=false
07-10-2025 19:17:06.425 +0000 INFO  IndexProcessor [2038 indexerPipe] - not starting rt router thread
07-10-2025 19:17:06.435 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_audit minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.435 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_audit Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_audit
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_configtracker minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_configtracker Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_configtracker
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsappevent minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsappevent Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_dsappevent
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsclient minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsclient Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_dsclient
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsphonehome minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_dsphonehome Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_dsphonehome
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_internal minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_internal Setting hot mgr params: maxHotSpanSecs=432000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1048576000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_internal
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_introspection minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_introspection Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=1073741824 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_introspection
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_metrics minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_metrics Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=6 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_metrics
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_metrics_rollup minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_metrics_rollup Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=6 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_metrics_rollup
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_telemetry minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_telemetry Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=268435456 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_telemetry
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_thefishbucket minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=_thefishbucket Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=524288000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=_thefishbucket
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=aws-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=aws-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=aws-log
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=dockerlogs minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=dockerlogs Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=dockerlogs
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=gcp-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=gcp-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=gcp-log
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=guardduty-log minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=guardduty-log Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=786432000 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=guardduty-log
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=history minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=history Setting hot mgr params: maxHotSpanSecs=7776000 maxHotBuckets=3 minHotIdleSecsBeforeForceRoll=auto maxDataSizeBytes=10485760 quarantinePastSecs=77760000 quarantineFutureSecs=2592000 
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - closing hot mgr for idx=history
07-10-2025 19:17:06.436 +0000 INFO  HotDBManager [2038 indexerPipe] - idx=main minHotIdleSecsBeforeForceRoll=auto; initializing, current value=600
